spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,Bronx,Brooklyn,EWR,Manhattan,Queens,Staten Island,day,month,range
0.23809523809523808,0.28333333333333305,0.43775100401606387,0.6219512195121951,0.375,0.03571428571428571,0.0,0.0,0.7171052631578947,0,0,0,0,1,0,0,4,3,5
0.14285714285714285,0.7000000000000001,0.4578313253012048,0.5609756097560976,0.5673076923076934,0.0,0.0,0.0,0.631578947368421,0,0,0,0,1,0,0,22,2,8
0.23809523809523808,1.0,0.39759036144578314,0.3780487804878049,0.4788461538461526,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,21,1,1
0.3333333333333333,1.0,0.43373493975903615,0.4634146341463415,0.4826923076923073,0.0,0.024193548387096774,0.0,0.42105263157894735,0,0,1,0,0,0,0,10,2,8
0.47619047619047616,1.0,0.5060240963855422,0.5,0.6461538461538474,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,8,4,8
0.38095238095238093,1.0,0.3855421686746988,0.4024390243902439,0.592307692307692,0.0,0.0,0.0,0.6776315789473684,0,0,1,0,0,0,0,23,2,3
0.3333333333333333,1.0,0.7951807228915664,0.3780487804878049,0.5942307692307693,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,15,4,6
0.0,1.0,0.5542168674698796,0.5609756097560976,0.3788461538461547,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,16,3,8
0.23809523809523808,1.0,0.25301204819277107,0.17073170731707318,0.9942307692307679,0.0,0.0,0.0,0.5789473684210527,0,0,0,0,0,0,1,28,2,6
0.2857142857142857,1.0,0.3493975903614458,0.426829268292683,0.6269230769230774,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,15,1,1
0.3333333333333333,0.7000000000000001,0.8313253012048194,0.9390243902439024,0.5576923076923066,0.0,0.04838709677419355,0.0,0.0,0,0,0,0,0,0,1,16,5,6
0.42857142857142855,1.0,0.6867469879518073,0.475609756097561,0.6961538461538446,0.0,0.0,0.08539682539682523,0.0,0,0,0,0,1,0,0,16,4,8
0.47619047619047616,1.0,0.6144578313253013,0.48780487804878053,0.5692307692307708,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,5,4,6
0.14285714285714285,1.0,0.6867469879518073,0.8292682926829269,0.5846153846153825,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,16,5,3
0.23809523809523808,0.65,0.5180722891566266,0.676829268292683,0.4769230769230788,0.0,0.0,0.09920634920634905,0.0,0,0,1,0,0,0,0,26,3,3
0.2857142857142857,1.0,0.4457831325301205,0.6097560975609757,0.282692307692308,0.0,0.5967741935483871,1.0,0.0,1,0,0,0,1,0,0,19,1,2
0.07142857142857142,0.45,0.4879518072289157,0.6646341463414634,0.49038461538461675,0.0,0.0,0.1325396825396824,0.0,0,0,0,0,1,0,0,26,3,3
0.2857142857142857,1.0,0.1927710843373494,0.18292682926829268,0.8480769230769241,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,1,0,0,11,1,2
0.0,1.0,0.5421686746987953,0.35365853658536583,0.592307692307692,0.0,0.0,0.20674603174603193,0.0,0,0,0,1,0,0,0,2,4,1
0.0,0.266666666666667,0.7630522088353411,0.9186991869918695,0.421153846153846,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,19,5,6
0.23809523809523808,1.0,0.3012048192771084,0.3780487804878049,0.565384615384616,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,15,1,5
0.2857142857142857,1.0,0.3493975903614458,0.3048780487804878,0.8461538461538467,0.0,0.0,0.0,0.05263157894736842,0,0,1,0,0,0,0,11,1,6
0.7619047619047619,1.0,0.27710843373493976,0.34146341463414637,0.842307692307692,0.0,0.00806451612903226,0.1424603174603176,0.0,0,0,0,1,0,0,0,13,1,5
0.23809523809523808,1.0,0.21686746987951808,0.04878048780487804,0.5480769230769234,0.0,0.0026881720430107503,0.0,0.4638157894736842,1,0,1,0,0,0,0,16,2,7
0.38095238095238093,0.91,0.9759036144578314,0.9878048780487805,0.5115384615384606,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,11,5,7
0.3333333333333333,0.7000000000000001,0.6506024096385543,0.8048780487804879,0.328846153846154,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,11,4,1
0.3333333333333333,1.0,0.3493975903614458,0.426829268292683,0.6538461538461569,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,14,1,7
0.5,1.0,0.24096385542168677,0.18292682926829268,0.5480769230769234,0.0,0.0,0.0,0.42105263157894735,0,0,0,0,1,0,0,6,2,6
0.23809523809523808,1.0,0.3493975903614458,0.426829268292683,0.638461538461538,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,15,1,8
0.14285714285714285,1.0,0.5301204819277109,0.36585365853658536,0.7288461538461526,0.0,0.0,0.1769841269841272,0.0,0,0,0,0,1,0,0,25,3,5
0.23809523809523808,1.0,0.6265060240963856,0.5975609756097562,0.6557692307692307,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,13,4,8
0.2857142857142857,1.0,0.25301204819277107,0.15853658536585366,0.5384615384615401,0.0,0.00403225806451613,0.028571428571428567,0.3684210526315789,0,1,0,0,0,0,0,31,1,6
0.0,0.8,0.8674698795180724,0.9878048780487805,0.5288461538461533,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,18,5,2
0.0,0.91,0.4939759036144578,0.5365853658536586,0.5557692307692292,0.0,0.0,0.0,0.6052631578947368,0,1,0,0,0,0,0,22,2,7
0.23809523809523808,1.0,0.7228915662650603,0.7195121951219512,0.37307692307692264,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,20,5,3
0.0,1.0,0.3493975903614458,0.3170731707317073,0.4480769230769255,0.0,0.00806451612903226,0.04285714285714285,0.42105263157894735,0,0,0,0,0,1,0,11,2,8
0.38095238095238093,1.0,0.24096385542168677,0.23170731707317074,0.4750000000000014,0.0,0.0,0.0,0.6162280701754369,0,0,0,1,0,0,0,26,2,4
0.14285714285714285,1.0,0.46987951807228917,0.43902439024390244,0.5480769230769234,0.0,0.0,0.3656349206349205,0.8289473684210525,0,0,1,0,0,0,0,9,3,3
0.0,0.8,0.46987951807228917,0.5487804878048781,0.5634615384615387,0.0,0.0,0.0,0.5964912280701737,0,1,0,0,0,0,0,22,2,7
0.42857142857142855,1.0,0.37349397590361444,0.36585365853658536,0.46153846153846345,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,15,1,8
0.23809523809523808,1.0,0.5903614457831325,0.6707317073170732,0.421153846153846,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,5,3
0.42857142857142855,1.0,0.46987951807228917,0.4024390243902439,0.6480769230769212,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,1,8
0.42857142857142855,1.0,0.25301204819277107,0.21951219512195122,0.8461538461538467,0.0,0.0,0.09722222222222236,0.0,0,0,0,0,0,0,1,13,1,7
0.14285714285714285,1.0,0.746987951807229,0.524390243902439,0.5307692307692307,0.0,0.0,0.0047619047619047615,0.0,0,0,1,0,0,0,0,14,4,8
0.3333333333333333,1.0,0.6506024096385543,0.524390243902439,0.28076923076923066,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,26,4,5
0.0,0.05,0.2891566265060241,0.45121951219512196,0.7326923076923073,0.25,0.0,0.0,0.5438596491228053,0,0,0,0,0,0,1,1,3,7
0.6666666666666666,1.0,0.1927710843373494,0.15853658536585366,0.328846153846154,0.0,0.0,0.0,0.43421052631578944,0,1,0,0,0,0,0,15,2,6
0.0,0.6000000000000001,0.9518072289156627,0.8658536585365855,0.5634615384615387,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,8,5,6
0.2857142857142857,1.0,0.3493975903614458,0.426829268292683,0.6269230769230774,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,15,1,1
0.38095238095238093,1.0,0.3855421686746988,0.2682926829268293,0.5365384615384627,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,23,3,1
0.3333333333333333,0.8,0.5060240963855422,0.7073170731707317,0.282692307692308,0.03571428571428571,0.0,0.1845238095238095,0.05701754385964894,0,0,1,0,0,0,0,15,3,1
0.42857142857142855,1.0,0.6626506024096386,0.7682926829268293,0.21730769230769553,0.03571428571428571,0.0,0.0,0.0,0,0,0,1,0,0,0,22,4,7
0.42857142857142855,1.0,0.46987951807228917,0.4024390243902439,0.6480769230769212,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,2,1,8
0.0,1.0,0.7228915662650603,0.5487804878048781,0.532692307692308,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,15,4,8
0.0,1.0,0.24096385542168677,0.24390243902439024,0.6807692307692292,0.0,0.0,0.0,0.381578947368421,0,0,0,1,0,0,0,29,1,5
0.40476190476190477,0.19,0.27710843373493976,0.39634146341463417,0.26153846153846416,0.0,0.035618279569892504,0.021031746031746047,0.25,0,1,0,0,0,0,0,27,1,6
0.23809523809523808,1.0,0.3855421686746988,0.35365853658536583,0.4769230769230788,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,15,1,7
0.42857142857142855,1.0,0.710843373493976,0.6829268292682926,0.5057692307692321,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,13,5,5
0.2857142857142857,1.0,0.22891566265060245,0.24390243902439024,0.611538461538462,0.0,0.0,0.028571428571428567,0.3684210526315789,0,0,0,0,1,0,0,1,2,1
0.2857142857142857,1.0,0.4578313253012048,0.5975609756097562,0.6557692307692307,0.03571428571428571,0.0,0.1769841269841272,0.0,0,0,0,0,0,1,0,25,3,7
0.7142857142857142,1.0,0.3132530120481928,0.3048780487804878,0.4365384615384613,0.0,0.0,0.0,0.3574561403508773,0,0,1,0,0,0,0,31,1,8
0.0,0.23333333333333306,0.5261044176706832,0.7195121951219512,0.407692307692308,0.0,0.0,0.0047619047619047615,0.0,0,0,0,1,0,0,0,10,4,6
0.2857142857142857,1.0,0.5903614457831325,0.4634146341463415,0.592307692307692,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,5,4,5
0.40476190476190477,1.0,0.5843373493975904,0.7073170731707317,0.1807692307692328,0.03571428571428571,0.07930107526881719,0.0,0.0,0,0,1,0,0,0,0,4,4,4
0.14285714285714285,1.0,0.39759036144578314,0.48780487804878053,0.5038461538461547,0.0,0.0,0.0,0.3289473684210526,0,0,0,0,1,0,0,30,1,1
0.42857142857142855,1.0,0.42168674698795183,0.3048780487804878,0.828846153846154,0.0,0.0,0.0,0.05263157894736842,0,1,0,0,0,0,0,12,1,1
0.26984126984127,0.28333333333333305,0.46987951807228917,0.6585365853658537,0.4134615384615401,0.17857142857142858,0.0,0.16269841269841284,0.6864035087719315,0,0,0,0,1,0,0,5,3,2
0.3333333333333333,1.0,0.40963855421686746,0.45121951219512196,0.5,0.0,0.04838709677419355,0.0,0.42105263157894735,0,1,0,0,0,0,0,10,2,8
0.5238095238095237,1.0,0.6385542168674699,0.5731707317073171,0.6000000000000014,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,19,4,7
0.42857142857142855,1.0,0.24096385542168677,0.3170731707317073,0.42307692307692335,0.0,0.0,0.0,0.010964912280701736,0,0,0,0,0,1,0,7,1,4
0.47619047619047616,1.0,0.48192771084337355,0.5609756097560976,0.7096153846153825,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,8,4,5
0.42857142857142855,1.0,0.3614457831325301,0.2682926829268293,0.6230769230769226,0.0,0.0268817204301075,0.0,0.0,0,0,0,0,1,0,0,23,3,6
0.0,1.0,0.819277108433735,0.7195121951219512,0.5557692307692292,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,7,5,8
0.0,0.4,0.6626506024096386,0.8292682926829269,0.559615384615384,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,8,5,2
0.14285714285714285,1.0,0.7349397590361446,0.7317073170731707,0.4711538461538467,0.0,0.00806451612903226,0.0,0.0,0,0,1,0,0,0,0,18,4,5
0.23809523809523808,1.0,0.4457831325301205,0.426829268292683,0.5576923076923066,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,23,1,7
0.14285714285714285,1.0,0.22891566265060245,0.2682926829268293,0.592307692307692,0.0,0.0,0.028571428571428567,0.3640350877192984,0,0,0,0,0,1,0,1,2,3
0.2857142857142857,1.0,0.3855421686746988,0.43902439024390244,0.8307692307692278,0.0,0.0,0.2238095238095238,0.0,0,0,0,1,0,0,0,3,1,4
0.0,1.0,0.674698795180723,0.7682926829268293,0.6019230769230788,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,4,5,4
0.14285714285714285,1.0,0.9759036144578314,0.8414634146341464,0.5692307692307708,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,5,5,7
0.42857142857142855,1.0,0.6024096385542169,0.6341463414634146,0.33269230769230873,0.0,0.0,0.1330952380952381,0.0,0,0,0,1,0,0,0,28,4,4
0.9523809523809523,1.0,0.3855421686746988,0.2804878048780488,0.42307692307692335,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,18,3,2
0.2857142857142857,1.0,0.6867469879518073,0.6707317073170732,0.6961538461538446,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,24,5,2
0.14285714285714285,1.0,0.6265060240963856,0.5609756097560976,0.5384615384615401,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,15,4,3
0.9523809523809523,1.0,0.5903614457831325,0.5731707317073171,0.21923076923076934,0.0,0.07258064516129033,0.0,0.0,0,0,0,0,0,0,1,17,3,7
0.23809523809523808,1.0,0.3493975903614458,0.3780487804878049,0.592307692307692,0.0,0.0,0.0,0.35526315789473684,0,0,0,1,0,0,0,29,1,7
0.0,0.30000000000000004,0.37349397590361444,0.5487804878048781,0.5846153846153825,0.0,0.0,0.0,0.5614035087719316,0,0,0,0,1,0,0,22,2,5
0.14285714285714285,1.0,0.7349397590361446,0.7195121951219512,0.6192307692307715,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,7,5,8
0.38095238095238093,1.0,0.3012048192771084,0.21951219512195122,0.7788461538461569,0.0,0.0,0.0,0.5789473684210527,0,0,0,0,1,0,0,28,2,8
0.0,1.0,0.3132530120481928,0.41463414634146345,0.5749999999999993,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,15,1,3
0.0,0.75,0.6345381526104422,0.6829268292682926,0.46730769230769553,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,2,5,5
0.40476190476190477,1.0,0.48192771084337355,0.3902439024390244,0.6230769230769226,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,2,1,7
0.14285714285714285,1.0,0.25301204819277107,0.2804878048780488,0.6230769230769226,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,23,3,4
0.3333333333333333,1.0,0.0,0.0,0.5557692307692292,0.0,0.0,0.04285714285714285,0.47368421052631576,0,1,0,0,0,0,0,20,2,4
0.5238095238095237,1.0,0.21686746987951808,0.20731707317073172,0.625,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,17,1,2
0.26190476190476186,1.0,0.3373493975903614,0.4024390243902439,0.5711538461538481,0.0,0.0,0.0,0.3508771929824563,0,0,0,0,0,1,0,29,1,7
0.75,0.195,0.3012048192771084,0.45121951219512196,0.3384615384615408,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0,0,1,27,1,1
0.23809523809523808,1.0,0.674698795180723,0.4024390243902439,0.5826923076923087,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,15,4,5
0.3333333333333333,0.7000000000000001,0.6265060240963856,0.7926829268292683,0.33269230769230873,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,11,4,1
0.26190476190476186,1.0,0.5060240963855422,0.6219512195121951,0.296153846153846,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,27,3,6
0.0,0.8,0.9638554216867471,0.8658536585365855,0.5576923076923066,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,8,5,6
0.2857142857142857,0.142,0.3036144578313253,0.3975609756097561,0.8211538461538446,0.011904761904761892,0.0,0.0,0.5504385964912263,0,0,0,1,0,0,0,1,3,6
0.3333333333333333,1.0,0.5421686746987953,0.35365853658536583,0.703846153846154,0.0,0.0,0.1769841269841272,0.0,0,1,0,0,0,0,0,25,3,6
0.47619047619047616,1.0,0.5783132530120483,0.41463414634146345,0.35576923076922995,0.0,0.4798387096774194,0.039682539682539666,0.0,0,0,0,0,0,0,1,24,4,7
0.3333333333333333,1.0,0.7590361445783134,0.6585365853658537,0.5423076923076948,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,13,5,7
0.42857142857142855,1.0,0.1204819277108434,0.06097560975609756,0.5942307692307693,0.0,0.002016129032258065,0.0,0.45942982456140363,1,0,0,1,0,0,0,16,2,6
0.14285714285714285,1.0,0.3855421686746988,0.24390243902439024,0.6923076923076934,0.0,0.01612903225806452,0.0,0.0,0,0,0,0,0,0,1,20,3,3
0.14285714285714285,0.5,0.22891566265060245,0.34146341463414637,0.6403846153846153,0.0,0.0,0.16428571428571426,0.6842105263157894,0,0,0,0,0,1,0,6,3,1
0.3333333333333333,1.0,0.3493975903614458,0.25609756097560976,0.4884615384615394,0.0,0.0,0.0,0.629385964912279,0,1,0,0,0,0,0,26,2,2
0.0,0.8,0.855421686746988,0.9268292682926829,0.532692307692308,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,16,5,7
0.2857142857142857,1.0,0.3855421686746988,0.2682926829268293,0.6884615384615387,0.0,0.00806451612903226,0.0,0.0,0,0,0,0,0,0,1,20,3,4
0.0,1.0,0.27710843373493976,0.3902439024390244,0.5711538461538481,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,15,1,4
0.2857142857142857,1.0,0.43373493975903615,0.45121951219512196,0.36153846153846203,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,28,3,7
0.17460317460317473,0.28333333333333305,0.4136546184738952,0.5975609756097562,0.35576923076922995,0.03571428571428571,0.0,0.0,0.7192982456140367,0,0,0,0,0,0,1,4,3,5
0.38095238095238093,1.0,0.5783132530120483,0.48780487804878053,0.2846153846153854,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,23,4,6
0.21428571428571427,1.0,0.9216867469879519,0.975609756097561,0.5711538461538481,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,17,5,6
0.0,0.35000000000000003,0.7228915662650603,0.902439024390244,0.6192307692307715,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,10,5,2
0.3333333333333333,1.0,0.8313253012048194,0.7317073170731707,0.5749999999999993,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,5,5,2
0.14285714285714285,1.0,0.7349397590361446,0.7195121951219512,0.6192307692307715,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,7,5,8
0.5,0.6000000000000001,0.3855421686746988,0.5426829268292683,0.4173076923076948,0.0,0.00806451612903226,0.0,0.42105263157894735,0,0,0,0,1,0,0,9,2,1
0.14285714285714285,1.0,0.9036144578313254,0.8414634146341464,0.6096153846153847,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,5,5,5
0.5238095238095237,0.03,0.3373493975903614,0.524390243902439,0.5826923076923087,0.21428571428571427,0.0,0.0,0.0,0,0,0,1,0,0,0,20,3,8
0.3333333333333333,1.0,0.3493975903614458,0.3048780487804878,0.48653846153846203,0.0,0.0,0.04285714285714285,0.42105263157894735,0,0,0,1,0,0,0,11,2,6
0.3333333333333333,1.0,0.3253012048192771,0.36585365853658536,0.6826923076923102,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,23,1,5
0.2857142857142857,1.0,0.2891566265060241,0.34146341463414637,0.5557692307692292,0.0,0.040322580645161296,0.0,0.0,0,0,0,0,0,0,1,29,3,2
0.23809523809523808,0.8,0.8433734939759037,0.9146341463414633,0.565384615384616,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,16,5,6
0.7142857142857142,1.0,0.21686746987951808,0.13414634146341464,0.3249999999999993,0.0,0.0,0.010317460317460333,0.5098684210526315,0,0,1,0,0,0,0,19,2,6
0.2857142857142857,0.7000000000000001,0.5301204819277109,0.6097560975609757,0.40192307692307594,0.0,0.0,0.009523809523809523,0.0,0,0,1,0,0,0,0,22,3,1
0.2857142857142857,1.0,0.20481927710843376,0.20731707317073172,0.60576923076923,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,9,1,2
0.5238095238095237,1.0,0.3493975903614458,0.3902439024390244,0.6134615384615394,0.0,0.0,0.0,0.6710526315789473,0,0,0,0,0,0,1,23,2,4
0.41666666666666663,0.11499999999999999,0.5813253012048193,0.7896341463414633,0.3211538461538481,0.9553571428571428,0.0,0.0,0.0,0,0,0,1,0,0,0,20,4,5
0.2857142857142857,1.0,0.5662650602409639,0.524390243902439,0.25769230769230944,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,26,4,3
0.2857142857142857,1.0,0.5180722891566266,0.6951219512195121,0.4384615384615387,0.0,0.0,0.2238095238095238,0.5021929824561405,0,0,0,0,0,0,1,11,3,4
0.6190476190476191,1.0,0.1807228915662651,0.17073170731707318,0.3173076923076934,0.0,0.0,0.0,0.43311403508771945,0,0,0,0,0,0,1,15,2,6
0.0,1.0,0.674698795180723,0.6829268292682926,0.46153846153846345,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,2,5,5
0.14285714285714285,1.0,0.39759036144578314,0.524390243902439,0.36923076923077147,0.0,0.0,0.0,0.32675438596491213,0,0,0,0,0,1,0,30,1,4
0.42857142857142855,1.0,0.22891566265060245,0.23170731707317074,0.8557692307692335,0.0,0.0,0.05436507936507952,0.0,0,0,0,0,0,0,1,13,1,8
0.26190476190476186,0.23750000000000002,0.5030120481927711,0.6829268292682926,0.5730769230769255,0.21428571428571427,0.18548387096774197,0.10952380952380952,0.08991228070175421,0,0,1,0,0,0,0,14,3,4
0.6190476190476191,1.0,0.39759036144578314,0.36585365853658536,0.3903846153846189,0.0,0.0,0.0,0.3530701754385963,0,1,0,0,0,0,0,30,1,8
0.0,1.0,0.48192771084337355,0.475609756097561,0.4326923076923066,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,16,3,6
0.5238095238095237,1.0,0.48192771084337355,0.3780487804878049,0.34230769230769553,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,16,1,6
0.38095238095238093,1.0,0.3132530120481928,0.4634146341463415,0.4326923076923066,0.0,0.0,0.0,0.42105263157894735,0,1,0,0,0,0,0,9,2,2
0.0,1.0,0.4939759036144578,0.5121951219512195,0.565384615384616,0.0,0.0,0.0,0.6140350877192998,0,0,0,0,0,1,0,22,2,7
0.2857142857142857,0.30000000000000004,0.6626506024096386,0.8292682926829269,0.6673076923076913,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,9,5,5
0.3333333333333333,1.0,0.0,0.0,0.5557692307692292,0.0,0.0,0.04285714285714285,0.47368421052631576,0,0,0,0,0,1,0,20,2,4
0.3333333333333333,1.0,0.3855421686746988,0.21951219512195122,0.684615384615384,0.0,0.00806451612903226,0.0,0.0,0,0,0,0,0,0,1,20,3,3
0.40476190476190477,1.0,0.1927710843373494,0.20731707317073172,0.6788461538461554,0.0,0.0,0.0,0.013157894736842105,0,1,0,0,0,0,0,8,1,8
0.2857142857142857,1.0,0.1807228915662651,0.21951219512195122,0.8346153846153825,0.0,0.0,0.0047619047619047615,0.0,0,0,0,0,0,0,1,14,1,2
0.14285714285714285,1.0,0.9036144578313254,0.5975609756097562,0.22307692307692406,0.0,0.0,0.023809523809523808,0.0,0,0,0,1,0,0,0,29,4,7
0.47619047619047616,1.0,0.5903614457831325,0.6951219512195121,0.29038461538461746,0.0,0.0,0.023809523809523808,0.0,0,0,0,0,0,0,1,30,4,2
0.2857142857142857,1.0,0.5903614457831325,0.6585365853658537,0.421153846153846,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,5,2
0.3333333333333333,1.0,0.5060240963855422,0.6829268292682926,0.28076923076923066,0.0,0.07258064516129033,0.1845238095238095,0.050438596491228053,0,0,0,0,0,0,1,15,3,2
0.47619047619047616,1.0,0.08433734939759036,0.06097560975609756,0.5961538461538467,0.0,0.002016129032258065,0.0,0.45833333333333315,1,0,0,0,1,0,0,16,2,5
0.14285714285714285,1.0,0.2891566265060241,0.29268292682926833,0.4096153846153854,0.0,0.0,0.0027777777777777757,0.6118421052631579,0,0,0,1,0,0,0,18,2,1
0.42857142857142855,1.0,0.20481927710843376,0.12195121951219512,0.5769230769230766,0.0,0.0,0.0,0.42105263157894735,0,0,0,0,0,0,1,14,2,1
0.23809523809523808,1.0,0.22891566265060245,0.21951219512195122,0.6596153846153854,0.0,0.0,0.0,0.39912280701754366,0,0,0,0,1,0,0,29,1,4
0.0,1.0,0.6987951807228916,0.7682926829268293,0.5749999999999993,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,4,5,2
0.14285714285714285,1.0,0.46987951807228917,0.32926829268292684,0.6923076923076934,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,25,3,8
0.23809523809523808,0.8050000000000002,0.46987951807228917,0.5975609756097562,0.638461538461538,0.017857142857142856,0.0,0.0,0.09868421052631579,0,0,0,0,1,0,0,14,3,3
0.0,1.0,0.46987951807228917,0.18292682926829268,0.8230769230769255,0.0,0.0,0.0,0.2280701754385963,0,0,0,0,1,0,0,13,3,1
0.5238095238095237,1.0,0.1566265060240964,0.14634146341463417,0.6096153846153847,0.0,0.0,0.0,0.42105263157894735,0,0,0,0,0,0,1,6,2,1
0.23809523809523808,1.0,0.42168674698795183,0.5365853658536586,0.33076923076923137,0.0,0.466801075268817,0.7161111111111096,0.0,1,0,1,0,0,0,0,19,1,5
0.8095238095238095,1.0,0.5301204819277109,0.12195121951219512,0.7673076923076927,0.0,0.0,0.0,0.25,0,0,0,0,0,0,1,12,3,7
0.23809523809523808,1.0,0.3614457831325301,0.2804878048780488,0.5749999999999993,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,21,1,6
0.3333333333333333,1.0,0.6265060240963856,0.475609756097561,0.6230769230769226,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,23,5,3
0.5238095238095237,1.0,0.6626506024096386,0.426829268292683,0.5634615384615387,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,19,4,3
0.30952380952380953,1.0,0.3373493975903614,0.34146341463414637,0.296153846153846,0.0,0.0,0.0,0.5789473684210527,0,0,1,0,0,0,0,18,2,7
0.14285714285714285,1.0,0.6867469879518073,0.8292682926829269,0.5846153846153825,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,16,5,3
0.23809523809523808,0.8,0.6144578313253013,0.7804878048780488,0.27307692307692477,0.14285714285714285,0.04435483870967742,0.03571428571428571,0.0,0,1,0,0,0,0,0,5,1,1
0.23809523809523808,0.91,0.21686746987951808,0.32926829268292684,0.4769230769230788,0.0,0.0,0.010317460317460333,0.0021929824561403525,0,0,0,0,0,0,1,7,1,2
0.3333333333333333,1.0,0.4457831325301205,0.4634146341463415,0.4711538461538467,0.0,0.0,0.0,0.42105263157894735,0,0,0,1,0,0,0,10,2,7
0.7142857142857142,1.0,0.10843373493975905,0.08536585365853659,0.48653846153846203,0.0,0.0,0.0,0.4407894736842105,0,0,0,0,1,0,0,15,2,8
0.0,1.0,0.39759036144578314,0.2682926829268293,0.684615384615384,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,24,3,6
0.22857142857142854,0.27,0.4144578313253012,0.6048780487804879,0.7153846153846146,0.26785714285714285,0.26344086021505403,0.35857142857142854,0.0,0,0,0,0,1,0,0,3,1,8
0.21428571428571427,1.0,0.6626506024096386,0.5975609756097562,0.45576923076923137,0.0,0.024193548387096774,0.0,0.0,0,0,0,0,1,0,0,21,5,1
