pickups
0.08513271902076743
0.00013753266400770182
0.2628249209187182
0.00151285930408472
0.0
0.01430339705680099
0.0749553018841975
0.01444092972080869
0.00013753266400770182
0.4020079768945124
0.11841562371063127
0.0
0.04236006051437216
0.00027506532801540364
0.0
0.05184981433090358
0.0376839499381103
0.16160088020904964
0.0
0.0
0.28854352908815845
0.0
0.08912116627699078
0.01732911566497043
0.00027506532801540364
0.13423188007151698
0.004401045248246458
0.005638839224315775
0.050061889698803465
0.0
0.0
0.06326502544354284
0.0
0.3166001925457296
0.07660569385228991
0.20671159400357583
0.0
0.08760830697290606
0.03850914592215651
0.0
0.00013753266400770182
0.0
0.07921881446843625
0.00013753266400770182
0.0
0.00013753266400770182
0.0035758492642002475
0.11635263375051574
0.05129968367487278
0.1896575436666208
0.020492366937147573
0.0
0.8483014715995049
0.0
0.05405033695502681
0.0
0.5785999174804015
0.061752166139458116
0.055425663595103834
0.037271351946087196
0.3262274790262687
0.002338055288130931
0.000825195984046211
0.0034383166001925457
0.0
0.048136432402695634
0.0
0.0
0.0
0.1510108650804566
0.0
0.000825195984046211
0.0
0.010452482464585338
0.012240407096685462
0.005501306560308073
0.010865080456608443
0.0013753266400770181
0.0
0.008939623160500619
0.0
0.04070966854627974
0.0
0.0005501306560308073
0.2791913079356347
0.0375464172741026
0.0004125979920231055
0.14798514647228717
0.006188969880346582
0.0
0.1279053775271627
0.05831384953926557
0.3838536652454958
0.01980470361710906
0.04758630174666483
0.0
0.0075642965204236
0.008527025168477512
0.0
0.31357447393756016
0.0
0.12763031219914728
0.24494567459771693
0.02118003025718608
0.0
0.15692476963278779
0.060651904827396505
0.09269701554119103
0.36693714757254847
0.031082382065740613
0.013203135744739376
0.03094484940173291
0.0
0.008389492504469812
0.1662769907853115
0.3859166552056113
0.05515059826708843
0.06381515609957364
0.00027506532801540364
0.06862879933984321
0.05955164351533489
0.39141796176591936
0.00013753266400770182
0.0
0.0
0.0
0.011140145784623847
0.3077981020492367
0.005088708568284968
0.00013753266400770182
0.04909916105074955
0.00027506532801540364
0.00027506532801540364
0.0
0.01980470361710906
0.0
0.03837161325814881
0.035208361985971666
0.05900151285930408
0.045798377114564706
0.06917892999587402
0.031219914729748312
0.03094484940173291
0.04401045248246458
0.7195708980882959
0.11153899051024617
0.08788337230092147
0.5743364048961628
0.007976894512446705
0.006326502544354283
0.03328290468986384
0.0
0.052262412322926693
0.004401045248246458
